account,token,stem,season,amount_balance,bdv_balance
0x34a649fde43ce36882091a010aae2805a9fcff0d,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-16272,,1977837148,442400448
0x34a649fde43ce36882091a010aae2805a9fcff0d,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-16524,,1518922545,339750927
0x34a649fde43ce36882091a010aae2805a9fcff0d,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,0,,1,0
0x34a649fde43ce36882091a010aae2805a9fcff0d,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-16368,,9707592763,2171383692
0x34a649fde43ce36882091a010aae2805a9fcff0d,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-24296,,989869941,221413021
0x34a649fde43ce36882091a010aae2805a9fcff0d,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-16460,,6975191664,1560203213
0x34a649fde43ce36882091a010aae2805a9fcff0d,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-16582,,1274889445,285165871
0x34ddfe208f02c3fc0a49fada184562e7eb1a4206,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6055,1000121289,1
0x34ddfe208f02c3fc0a49fada184562e7eb1a4206,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6074,19618263,1
0x34e642520f4487d7d0229c07f2ede107966d385e,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,5959,58936965,1
0x34e642520f4487d7d0229c07f2ede107966d385e,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,3443,1007668,1
0x34e642520f4487d7d0229c07f2ede107966d385e,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6074,135948909,1
0x34e642520f4487d7d0229c07f2ede107966d385e,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,3279,354367536,1
0x34e642520f4487d7d0229c07f2ede107966d385e,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,5241,8554016,1
0x34e642520f4487d7d0229c07f2ede107966d385e,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,4337,512666,1
0x35044cc44d0a2e627a6a3a0222172b0ce663b00c,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,6067,589905888,1
0x35044cc44d0a2e627a6a3a0222172b0ce663b00c,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6074,3443863,1
0x350b75652059725c6e01f16198da61bbec33ed5f,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6058,509255300,5
0x350b75652059725c6e01f16198da61bbec33ed5f,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,,9740,37384419,1
0x350b75652059725c6e01f16198da61bbec33ed5f,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6074,65146936,5
0x350b75652059725c6e01f16198da61bbec33ed5f,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,5888,3106323700,5
0x350ebdd5c2ba29e7e14dd603dd36ea0e0d007f5f,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6074,83216649,1
0x350ebdd5c2ba29e7e14dd603dd36ea0e0d007f5f,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6043,2517708381,1
0x351a9c83756bb46d912c89ec1072c02ab7795ac2,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,2805,269273985,1
0x351a9c83756bb46d912c89ec1072c02ab7795ac2,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6074,73261887,1
0x353667248112af748e3565a41ef101daf57ae02a,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6074,17158032,1
0x353667248112af748e3565a41ef101daf57ae02a,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,5756,87497028,1
0x357c242c8c2a3f8dcc3eb3b5e4c54f52a2f3c480,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6074,119228300,1
0x357c242c8c2a3f8dcc3eb3b5e4c54f52a2f3c480,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,1107,99118041,1
0x35b6870f0bbc8d7d846b7e21d9d99eb9ce042929,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6071,84448593,1
0x35b6870f0bbc8d7d846b7e21d9d99eb9ce042929,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6074,7726639,1
0x35b6870f0bbc8d7d846b7e21d9d99eb9ce042929,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,6047,3165541817,1
0x35f105e802da60d3312e5a89f51453a0c46b9dad,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6074,3555727,1
0x35f105e802da60d3312e5a89f51453a0c46b9dad,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,5351,15276428,1
0x362c51b56d3c8f79aecf367ff301d1afd42edcea,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,5383,35854327,1
0x362c51b56d3c8f79aecf367ff301d1afd42edcea,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6074,8276670,1
0x362ffa9f404a14f4e805a39d4985042932d42afe,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,5247,2480633,1
0x362ffa9f404a14f4e805a39d4985042932d42afe,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6074,248179544,1
0x3635364e89ef6e842dd16a4028df0a7124ca7a4a,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6074,247698874,3
0x3635364e89ef6e842dd16a4028df0a7124ca7a4a,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6017,7186307428,3
0x3635364e89ef6e842dd16a4028df0a7124ca7a4a,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,6054,4438870712,3
0x3635364e89ef6e842dd16a4028df0a7124ca7a4a,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6054,336552795,3
0x3640a9ba0a6ef5738f0b41b87eae75b8928f8917,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,1072,897085,1
0x3640a9ba0a6ef5738f0b41b87eae75b8928f8917,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6074,1083207,1
0x368d80b383a401a231674b168e101706389656cb,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,5830,96022265,1
0x368d80b383a401a231674b168e101706389656cb,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6074,17856583,1
0x3694e90893d3de8d9c1acc9d0e87eb9bd0d041ff,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,5826,4946212519,1
0x3694e90893d3de8d9c1acc9d0e87eb9bd0d041ff,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,5731,3762871514,1
0x3694e90893d3de8d9c1acc9d0e87eb9bd0d041ff,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,5395,3634407206,1
0x3694e90893d3de8d9c1acc9d0e87eb9bd0d041ff,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,5826,86510884,1
0x3694e90893d3de8d9c1acc9d0e87eb9bd0d041ff,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,5731,95955659,1
0x3694e90893d3de8d9c1acc9d0e87eb9bd0d041ff,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6074,2500627956,1
0x369582706e408f497d7132d9446983722b67a399,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,6026,822304458,1
0x369582706e408f497d7132d9446983722b67a399,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6074,43332749,1
0x36998db3f9d958f0ebaef7b0b6bf11f3441b216f,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-35360,,218957234,48768198
0x36998db3f9d958f0ebaef7b0b6bf11f3441b216f,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-32544,,6097577229,1358109290
0x36998db3f9d958f0ebaef7b0b6bf11f3441b216f,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-33036,,2001439139,445779198
0x36998db3f9d958f0ebaef7b0b6bf11f3441b216f,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-37468,,2838824547,632289489
0x36998db3f9d958f0ebaef7b0b6bf11f3441b216f,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-35860,,85317399,19002687
0x36998db3f9d958f0ebaef7b0b6bf11f3441b216f,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-32724,,2631141161,586032307
0x36998db3f9d958f0ebaef7b0b6bf11f3441b216f,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-35676,,147932055,32948807
0x36998db3f9d958f0ebaef7b0b6bf11f3441b216f,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-32808,,1486807350,331155604
0x36998db3f9d958f0ebaef7b0b6bf11f3441b216f,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-34696,,181094544,40335066
0x36998db3f9d958f0ebaef7b0b6bf11f3441b216f,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-38940,,3145731648,700646702
0x36998db3f9d958f0ebaef7b0b6bf11f3441b216f,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-34036,,12090534052,2692916548
0x36998db3f9d958f0ebaef7b0b6bf11f3441b216f,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-39132,,204906315,45638646
0x36998db3f9d958f0ebaef7b0b6bf11f3441b216f,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-34244,,191329872,42614774
0x36998db3f9d958f0ebaef7b0b6bf11f3441b216f,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-36072,,61264487,13645398
0x36998db3f9d958f0ebaef7b0b6bf11f3441b216f,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-33552,,221153326,49257332
0x36998db3f9d958f0ebaef7b0b6bf11f3441b216f,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-33192,,718118887,159946138
0x36998db3f9d958f0ebaef7b0b6bf11f3441b216f,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-39212,,3616549311,805511605
0x36998db3f9d958f0ebaef7b0b6bf11f3441b216f,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-36316,,12726366668,2834535121
0x36998db3f9d958f0ebaef7b0b6bf11f3441b216f,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-32632,,1977395911,440424066
0x36998db3f9d958f0ebaef7b0b6bf11f3441b216f,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-39012,,9010058421,2006804275
0x36998db3f9d958f0ebaef7b0b6bf11f3441b216f,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-36436,,99237393,22103078
0x36998db3f9d958f0ebaef7b0b6bf11f3441b216f,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-15196,,28812000000,6413012933
0x36998db3f9d958f0ebaef7b0b6bf11f3441b216f,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-33876,,516354964,115007395
0x36998db3f9d958f0ebaef7b0b6bf11f3441b216f,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-34992,,94035524,20944469
0x36998db3f9d958f0ebaef7b0b6bf11f3441b216f,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-32856,,6243739893,1390664003
0x36998db3f9d958f0ebaef7b0b6bf11f3441b216f,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-33740,,215111887,47911726
0x36998db3f9d958f0ebaef7b0b6bf11f3441b216f,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-34452,,179133977,39898390
0x36998db3f9d958f0ebaef7b0b6bf11f3441b216f,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-32872,,668353883,148862012
0x36998db3f9d958f0ebaef7b0b6bf11f3441b216f,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-16272,,3,1
0x36998db3f9d958f0ebaef7b0b6bf11f3441b216f,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-32928,,3132253147,697644644
0x369d092150201b0dab4ee942eb3f3972e4d73b67,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-16272,,877114195,195232256
0x36a38cca26ad880980d920585690ec67422b40b2,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6074,660082211,1
0x36a38cca26ad880980d920585690ec67422b40b2,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,3391,12645396,1
0x36a38cca26ad880980d920585690ec67422b40b2,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,4592,13659182,1
0x36a38cca26ad880980d920585690ec67422b40b2,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,2797,1258406503,1
0x36af78764eeb195db2e8a7b63a49bb58aa67f247,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,0,,1,1
0x36b9ab68d5999f060fe8db71e35c8b5201313178,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-32588,,9882549943,2316338550
0x36b9ab68d5999f060fe8db71e35c8b5201313178,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-32896,,84208487715,19737351951
0x36b9ab68d5999f060fe8db71e35c8b5201313178,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-32472,,622957257,146012913
0x36b9ab68d5999f060fe8db71e35c8b5201313178,0xc9c32cd16bf7efb85ff14e0c8603cc90f6f2ee49,572,,48325622773236060261,48449332
0x36b9ab68d5999f060fe8db71e35c8b5201313178,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-16238,,5,1
0x36b9ab68d5999f060fe8db71e35c8b5201313178,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-32784,,5370538732,1258783003
0x36b9ab68d5999f060fe8db71e35c8b5201313178,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-33528,,683661428,160241165
0x36b9ab68d5999f060fe8db71e35c8b5201313178,0xbea0e11282e2bb5893bece110cf199501e872bad,4612,,1633907721351762474,128972172
0x36c3094e86cb89e33a74f7e4c10659dd9366538c,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,5393,1,1
0x36c3094e86cb89e33a74f7e4c10659dd9366538c,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6074,749995164,1
0x36c3094e86cb89e33a74f7e4c10659dd9366538c,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6612,750000000,1
0x36def8a94e727a0ff7b01d2f50780f0a28fb74b6,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,,6936,8424780,1
0x36e5e80e7fc5ce35a4e645b9a304109f684b5f4b,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-26218,,13243464634,2961352317
0x36e5e80e7fc5ce35a4e645b9a304109f684b5f4b,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-7684,,4630178738,4630178738
0x36e5e80e7fc5ce35a4e645b9a304109f684b5f4b,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-27718,,19015799546,4252095928
0x36e5e80e7fc5ce35a4e645b9a304109f684b5f4b,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-40412,,94183402336,21375210131
0x36e5e80e7fc5ce35a4e645b9a304109f684b5f4b,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-16272,,75563174379,16896574101
0x36e5e80e7fc5ce35a4e645b9a304109f684b5f4b,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-26402,,90928717818,20332441444
0x36e5e80e7fc5ce35a4e645b9a304109f684b5f4b,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,5874,,449365552,449365552
0x36ef6b0a3d234dc071b0e9b6a73c9e206b7c45fc,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,3413,905184,1
0x36ef6b0a3d234dc071b0e9b6a73c9e206b7c45fc,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,3244,10478,1
0x36ef6b0a3d234dc071b0e9b6a73c9e206b7c45fc,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6074,102235802,1
0x36ef6b0a3d234dc071b0e9b6a73c9e206b7c45fc,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,2961,267116071,1
0x3704e6ce76944849bc913a4be9aca42c1a91c774,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6074,252031959,1
0x3704e6ce76944849bc913a4be9aca42c1a91c774,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,5592,1106112149,1
0x3726f06d85fc77f13d352f86b4da6f356f7bdaf6,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,6062,355717801,1
0x3726f06d85fc77f13d352f86b4da6f356f7bdaf6,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6074,4237788,1
0x372c757349a5a81d8cf805f4d9cc88e8778228e6,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-32772,,227402573,49993353
0x372c757349a5a81d8cf805f4d9cc88e8778228e6,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-14304,,12384963,12384963
0x372c757349a5a81d8cf805f4d9cc88e8778228e6,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-32776,,107756123152,23689661328
0x372c757349a5a81d8cf805f4d9cc88e8778228e6,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-16272,,2201642338,489216251
0x372c757349a5a81d8cf805f4d9cc88e8778228e6,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,0,,1,0
0x372c757349a5a81d8cf805f4d9cc88e8778228e6,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-32620,,1271897349,279620466
0x372c757349a5a81d8cf805f4d9cc88e8778228e6,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-15352,,876040733,876040733
0x372c757349a5a81d8cf805f4d9cc88e8778228e6,0xc9c32cd16bf7efb85ff14e0c8603cc90f6f2ee49,-29656,,103579367104453127862,103621204
0x372c757349a5a81d8cf805f4d9cc88e8778228e6,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-32756,,729952060,160476421
0x372c757349a5a81d8cf805f4d9cc88e8778228e6,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-32660,,1680779056,369511127
0x372c757349a5a81d8cf805f4d9cc88e8778228e6,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-32720,,1431314880,314667638
0x37435b30f92749e3083597e834d9c1d549e2494b,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-9160,,104200504,104200504
0x37435b30f92749e3083597e834d9c1d549e2494b,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-34592,,86241159946,22150958953
0x37435b30f92749e3083597e834d9c1d549e2494b,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-39316,,31642600143,8127371401
0x37435b30f92749e3083597e834d9c1d549e2494b,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-14162,,12722965911,12722965911
0x37435b30f92749e3083597e834d9c1d549e2494b,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-22728,,125625260324,28969396552
0x37435b30f92749e3083597e834d9c1d549e2494b,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-11784,,916304364,916304364
0x37435b30f92749e3083597e834d9c1d549e2494b,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-11898,,1306876917,1306876917
0x37435b30f92749e3083597e834d9c1d549e2494b,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,2022,,2054702140,2054702140
0x37435b30f92749e3083597e834d9c1d549e2494b,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-27532,,38991147628,8991829927
0x37435b30f92749e3083597e834d9c1d549e2494b,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-27558,,404397452639,93210433262
0x37435b30f92749e3083597e834d9c1d549e2494b,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-11480,,1386848698,1386848698
0x37435b30f92749e3083597e834d9c1d549e2494b,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-16272,,63516645985,14208087855
0x37435b30f92749e3083597e834d9c1d549e2494b,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-23596,,410933933998,94712780692
0x37435b30f92749e3083597e834d9c1d549e2494b,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-44584,,199069489305,51130806790
0x37435b30f92749e3083597e834d9c1d549e2494b,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-12172,,1597902525,1597902525
0x37435b30f92749e3083597e834d9c1d549e2494b,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-42752,,163665779831,42037398076
0x37435b30f92749e3083597e834d9c1d549e2494b,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-37952,,69970309840,17971806759
0x37435b30f92749e3083597e834d9c1d549e2494b,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-14168,,21556085,21556085
0x37435b30f92749e3083597e834d9c1d549e2494b,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-28418,,422413073697,97358043751
0x37435b30f92749e3083597e834d9c1d549e2494b,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,3918,,4388691618,4388691618
0x37435b30f92749e3083597e834d9c1d549e2494b,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-43008,,91648251448,23539765203
0x37435b30f92749e3083597e834d9c1d549e2494b,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-11264,,769816576,769816576
0x37435b30f92749e3083597e834d9c1d549e2494b,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,7575,,7904757903,7904757903
0x37435b30f92749e3083597e834d9c1d549e2494b,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-42800,,114668359461,29452457797
0x37435b30f92749e3083597e834d9c1d549e2494b,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-27836,,47734180204,11005983970
0x37435b30f92749e3083597e834d9c1d549e2494b,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-32592,,145772477170,37441520509
0x37435b30f92749e3083597e834d9c1d549e2494b,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-16504,,12460659586,12460659586
0x37435b30f92749e3083597e834d9c1d549e2494b,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-32716,,343305083223,88177580309
0x37435b30f92749e3083597e834d9c1d549e2494b,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-26898,,26184674588,6039397804
0x37435b30f92749e3083597e834d9c1d549e2494b,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-43064,,259160454874,66565113479
0x374e518f85ab75c116905fc69f7e0dc9f0e2350c,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6032,6166131558,5
0x374e518f85ab75c116905fc69f7e0dc9f0e2350c,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,,6115,18959113,1
0x374e518f85ab75c116905fc69f7e0dc9f0e2350c,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,6024,8105918437,5
0x374e518f85ab75c116905fc69f7e0dc9f0e2350c,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,,6103,159876234,1
0x374e518f85ab75c116905fc69f7e0dc9f0e2350c,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,5998,6008349873,5
0x374e518f85ab75c116905fc69f7e0dc9f0e2350c,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6074,394923763,5
0x374e518f85ab75c116905fc69f7e0dc9f0e2350c,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6056,531119439,5
0x374e518f85ab75c116905fc69f7e0dc9f0e2350c,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6024,249018589,5
0x3750c00525b6d1aeee4575a4450e87e2795ee4c9,0xbea0e11282e2bb5893bece110cf199501e872bad,1188,,3007822595288835468,243215814
0x37d372339fff4a46dc0f000a6062e21192dc227c,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6074,10209606,3
0x37d372339fff4a46dc0f000a6062e21192dc227c,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,,6199,3769778,1
0x37d372339fff4a46dc0f000a6062e21192dc227c,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,6052,444311415,3
0x37dd96f96c2acda38fb9dac8aab4e57e2356555e,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6074,14963709,1
0x37dd96f96c2acda38fb9dac8aab4e57e2356555e,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,6070,4892298906,1
0x37edcde4ba9b3a2a82ae6bc439c163a067bb2003,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,1087,564774,1
0x37edcde4ba9b3a2a82ae6bc439c163a067bb2003,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6074,10271576,1
0x37edcde4ba9b3a2a82ae6bc439c163a067bb2003,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,952,1890509,1
0x37edcde4ba9b3a2a82ae6bc439c163a067bb2003,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,951,3452379,1
0x37edcde4ba9b3a2a82ae6bc439c163a067bb2003,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,1,1749033,1
0x37f8e3b0dfc2a980ec9cd2c233a054eaa99e9d8a,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,,8742,7411397,1
0x37f8e3b0dfc2a980ec9cd2c233a054eaa99e9d8a,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,,6535,64106594,1
0x37f8e3b0dfc2a980ec9cd2c233a054eaa99e9d8a,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,5902,62244133,5
0x37f8e3b0dfc2a980ec9cd2c233a054eaa99e9d8a,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6065,107014391,5
0x37f8e3b0dfc2a980ec9cd2c233a054eaa99e9d8a,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,5823,6063121140,5
0x37f8e3b0dfc2a980ec9cd2c233a054eaa99e9d8a,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,5991,378063955,5
0x37f8e3b0dfc2a980ec9cd2c233a054eaa99e9d8a,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6074,62623649,5
0x37f8e3b0dfc2a980ec9cd2c233a054eaa99e9d8a,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6052,554963250,5
0x3800645f556ee583e20d6491c3a60e9c32744376,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,,6148,159868549,1
0x3800645f556ee583e20d6491c3a60e9c32744376,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,,7452,9919082,1
0x3800645f556ee583e20d6491c3a60e9c32744376,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,5613,4569363807,5
0x3800645f556ee583e20d6491c3a60e9c32744376,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,3065,1879906805,1
0x3800645f556ee583e20d6491c3a60e9c32744376,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,2563,1596322599,5
0x3800645f556ee583e20d6491c3a60e9c32744376,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,2708,1000002,5
0x3800645f556ee583e20d6491c3a60e9c32744376,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6074,420687102,5
0x3800645f556ee583e20d6491c3a60e9c32744376,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,2708,1773292051,5
0x3804e244b0687a41619cda590da47ed0f9772c8b,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,6049,4435801717,1
